Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
4982,Kimmes Country Store Alta 05,A,101 E  Hwy 7,Alta,IA,51002,"101 E Hwy 7
Alta, IA 51002
(42.675619, -95.303734)",10/01/2018
4983,River Mart,A,14562 Washington Rd,West Burlington,IA,52655,"14562 Washington Rd
West Burlington, IA 52655
(40.839429, -91.209254)",10/01/2018
4984,Fast Ave One Stop,A,2111 Park Ave,Muscatine,IA,52761,"2111 Park Ave
Muscatine, IA 52761
(41.447149, -91.030306)",10/01/2018
4985,Casey's General Store #2519 / Merrill,A,101 First St,Merrill,IA,51038,"101 First St
Merrill, IA 51038
(42.71706, -96.247914)",10/01/2018
4986,218 Fuel Express & Chubby's Liquor,A,68 Monroe St,Floyd,IA,50435,"68 Monroe St
Floyd, IA 50435
(43.122076, -92.73738)",10/01/2018
4987,Almost Always Open,I,419 LINCOLN WAY,Ames,IA,50010,"419 LINCOLN WAY
Ames, IA 50010
(42.022916, -93.616517)",10/01/2018
4988,Happy's Wine & Spirits,A,5925 University Ave,Cedar Falls,IA,50613,"5925 University Ave
Cedar Falls, IA 50613
(42.512766, -92.429331)",10/01/2018
4989,Casey's General Store #3322 / Iowa City,A,1904 Broadway St,Iowa City,IA,52240,"1904 Broadway St
Iowa City, IA 52240
(41.641358, -91.52032)",10/01/2018
4990,Main Lil' Market,I,524 MAIN ST,Griswold,IA,51535,"524 MAIN ST
Griswold, IA 51535
(41.234743, -95.14161)",10/01/2018
4991,Fasttrak,A,24687 Hwy 13 N,Elkader,IA,52043,"24687 Hwy 13 N
Elkader, IA 52043
(42.864239, -91.387499)",10/01/2018
4992,Old 34 Gas & Grill,A,305 Us 34 Business,Danville,IA,52623,"305 Us 34 Business
Danville, IA 52623
(40.965097, -91.549759)",10/01/2018
4993,Site Food Mart,A,"1301, Main St",Keokuk,IA,52632,"1301, Main St
Keokuk, IA 52632
(40.402244, -91.390084)",10/01/2018
4995,Durant Street C-Store,I,618 Durant St,Harlan,IA,51537,"618 Durant St
Harlan, IA 51537
(41.656803, -95.318597)",10/01/2018
4996,Kwik Stop 16th St #300,A,1215 E 16th St,Dubuque,IA,52001,"1215 E 16th St
Dubuque, IA 52001
(42.511677, -90.65605)",10/01/2018
4997,Downtown Pantry,A,"218, 6th Ave #101",Des Moines,IA,50309,"218, 6th Ave #101
Des Moines, IA 50309
(41.585651, -93.62452)",10/01/2018
4998,Lake City Food Center,A,820 E Main St,Lake City,IA,51449,"820 E Main St
Lake City, IA 51449
(42.267363, -94.724867)",10/01/2018
4999,Casey's General Store #2680 / Clarks,A,213 S Main St,Clarksville,IA,50619,"213 S Main St
Clarksville, IA 50619
(42.783193, -92.667759)",10/01/2018
5000,Casey's General Store #3319 / Nevada,A,1800 South B Ave,Nevada,IA,50201,"1800 South B Ave
Nevada, IA 50201
(42.009808, -93.435912)",10/01/2018
5001,The Music Station / Independence,A,709 First St W,Independence,IA,50644,"709 First St W
Independence, IA 50644
(42.468633, -91.901687)",10/01/2018
5003,Famous Liquors,A,2604 W Locust St,Davenport,IA,52804,"2604 W Locust St
Davenport, IA 52804
(41.538186, -90.615542)",10/01/2018
5004,Ida Grove Food Pride,A,200 Susan Lawrence Dr,Ida Grove,IA,51445,"200 Susan Lawrence Dr
Ida Grove, IA 51445",10/01/2018
5005,Laurens Food Pride,A,410 W Main St,Laurens,IA,50554,"410 W Main St
Laurens, IA 50554
(42.846725, -94.853219)",10/01/2018
5006,Kwik Stop 16th Street #325,A,1210 E 16th St,Dubuque,IA,52001,"1210 E 16th St
Dubuque, IA 52001
(42.511655, -90.65613)",10/01/2018
5007,Brother's Market / Denver,A,1022 Skylar St,Denver,IA,50622,"1022 Skylar St
Denver, IA 50622
(42.66167, -92.336297)",10/01/2018
5009,New Pioneer Food Co-op,I,1101 2ND ST,Coralville,IA,52241,"1101 2ND ST
Coralville, IA 52241
(41.674022, -91.580773)",10/01/2018
5010,Sac City Food Pride,A,106 S 16th St,Sac City,IA,50583,"106 S 16th St
Sac City, IA 50583
(42.422404, -95.002637)",10/01/2018
5011,Kum & Go #443 / Williamsburg,I,2177 M Ave,Williamsburg,IA,52361,"2177 M Ave
Williamsburg, IA 52361
(41.690903, -92.066146)",10/01/2018
5012,Bluejay Market,I,"2810, Willis Ave",Perry,IA,50220,"2810, Willis Ave
Perry, IA 50220
(41.838488, -94.081127)",10/01/2018
5013,State Food Mart,I,3715 State St,Bettendorf,IA,52722,"3715 State St
Bettendorf, IA 52722
(41.528972, -90.482018)",10/01/2018
5014,New Pioneer Food Co-op / Iowa City,I,22 S Van Buren St,Iowa City,IA,52240,"22 S Van Buren St
Iowa City, IA 52240
(41.660493, -91.528718)",10/01/2018
5018,Super Saver Liquor LLC,I,1610 ROCKINGHAM RD,Davenport,IA,52802,"1610 ROCKINGHAM RD
Davenport, IA 52802
(41.520231, -90.599327)",10/01/2018
5019,Riverside Quick Shop,I,"802, S Riverview",Bellevue,IA,52031,"802, S Riverview
Bellevue, IA 52031
(42.252688, -90.420558)",10/01/2018
5020,Petromart Stanwood,I,"1118, Highway 30",Stanwood,IA,52337,"1118, Highway 30
Stanwood, IA 52337
(41.888461, -91.148607)",10/01/2018
5021,Kum & Go #608 / Okoboji,A,1001 Sanborn Ave,Okoboji,IA,51355,"1001 Sanborn Ave
Okoboji, IA 51355
(43.382148, -95.129128)",10/01/2018
5022,Kum & Go #97 / West Des Moines,I,196 S 50th St,West Des Moines,IA,50265,"196 S 50th St
West Des Moines, IA 50265
(41.570542, -93.770921)",10/01/2018
5023,Hawkeye Convenience Stores / 16th Av,A,250 16th Ave SW,Cedar Rapids,IA,52404,"250 16th Ave SW
Cedar Rapids, IA 52404
(41.961645, -91.667665)",10/01/2018
5024,Hawkeye Convenience Stores / Wiley,A,2330 Wiley Blvd SW,Cedar Rapids,IA,52404,"2330 Wiley Blvd SW
Cedar Rapids, IA 52404
(41.956133, -91.725833)",10/01/2018
5025,Hawkeye Convenience Stores / 1st Ave,A,1581 1st Ave SE,Cedar Rapids,IA,52403,"1581 1st Ave SE
Cedar Rapids, IA 52403
(41.989502, -91.649817)",10/01/2018
5027,Hard Rock Hotel & Casino Sioux City,A,111 3rd St,Sioux City,IA,51101,"111 3rd St
Sioux City, IA 51101
(42.493049, -96.40942)",10/01/2018
5028,Midtown Liquor,A,"1100, E 5th St",Storm Lake,IA,50588,"1100, E 5th St
Storm Lake, IA 50588
(42.644563, -95.186938)",10/01/2018
5029,The Liquor Stop LLC,A,"211, W 53rd St",Davenport,IA,52806,"211, W 53rd St
Davenport, IA 52806
(41.574536, -90.576113)",10/01/2018
5031,New Star Raymond,I,101 Commercial St,Raymond,IA,50667,"101 Commercial St
Raymond, IA 50667
(42.466286, -92.219401)",10/01/2018
5034,Liquor Tobacco & Groceries,A,18 N Monroe Ave,Mason City,IA,50401,"18 N Monroe Ave
Mason City, IA 50401
(43.152301, -93.208614)",10/01/2018
5035,Casey's General Store #3205 / Counci,A,19900 Virginia Hills Rd,Council Bluffs,IA,51503,"19900 Virginia Hills Rd
Council Bluffs, IA 51503
(41.232109, -95.805658)",10/01/2018
5037,Uncorked Wine & Spirits,I,111 E HARRISON ST,Jefferson,IA,50129,"111 E HARRISON ST
Jefferson, IA 50129
(42.014308, -94.374156)",10/01/2018
5039,Casey's General Store #3384 / Solon,A,1200 S Market St,Solon,IA,52333,"1200 S Market St
Solon, IA 52333
(41.797464, -91.490658)",10/01/2018
5048,Rolfe Area Market,I,"412, Garfield St",Rolfe,IA,50581,"412, Garfield St
Rolfe, IA 50581
(42.814369, -94.527889)",10/01/2018
5050,Fareway Stores #147 / Carlisle,A,"1115, Bluestem Dr",Carlisle,IA,50047,"1115, Bluestem Dr
Carlisle, IA 50047
(41.497945, -93.499634)",10/01/2018
5051,Oasis,A,630 SW  9TH ST,Des Moines,IA,50309,"630 SW 9TH ST
Des Moines, IA 50309
(41.575661, -93.624735)",10/01/2018
5052,Casey's General Store #3220 / Greenf,A,"302, SE 6th St",Greenfield,IA,50849,"302, SE 6th St
Greenfield, IA 50849
(41.303367, -94.453264)",10/01/2018
5053,Cork & Bottle / Iowa City,I,"610, Eastbury Dr",Iowa City,IA,52245,"610, Eastbury Dr
Iowa City, IA 52245
(41.668722, -91.481157)",10/01/2018
5054,Cork 'N Bottle / Manchester,A,900 E Main St,Manchester,IA,52087,"900 E Main St
Manchester, IA 52087
(42.484073, -91.445038)",10/01/2018
5057,Kum & Go #535 / Des Moines,A,4960 E Broadway Ave,Des Moines,IA,50317,"4960 E Broadway Ave
Des Moines, IA 50317",10/01/2018
5058,Kum & Go #542 / Urbandale,A,11989 Hickman Rd,Urbandale,IA,50323,"11989 Hickman Rd
Urbandale, IA 50323
(41.614946, -93.781444)",10/01/2018
5059,Casey's General Store #1125 / Humest,A,207 Front St,Humeston,IA,50123,"207 Front St
Humeston, IA 50123
(40.860016, -93.499475)",10/01/2018
5060,L&M Mighty Shop,A,"504, E Burlington St",Iowa City,IA,52240,"504, E Burlington St
Iowa City, IA 52240
(41.657818, -91.52843)",10/01/2018
5061,Casey's General Store #3382 / Cedar,A,"560, 33rd Ave SW",Cedar Rapids,IA,52404,"560, 33rd Ave SW
Cedar Rapids, IA 52404
(41.943129, -91.675611)",10/01/2018
5065,Circle S Gordon Drive,A,2520 Gordon Dr,Sioux City,IA,51106,"2520 Gordon Dr
Sioux City, IA 51106
(42.489845, -96.376341)",10/01/2018
5066,Bears Burgers & Buns,I,"14628, Mile Hill Lane",Dubuque,IA,52003,"14628, Mile Hill Lane
Dubuque, IA 52003
(42.457708, -90.774515)",10/01/2018
5067,One Stop Liquor,I,"1101, N  Lake Ave",Storm Lake,IA,50588,"1101, N Lake Ave
Storm Lake, IA 50588
(42.651369, -95.200761)",10/01/2018
5068,Tobacco Shop / Arnolds Park,A,612 S Highway 71,Arnolds Park,IA,51331,"612 S Highway 71
Arnolds Park, IA 51331
(43.361577, -95.140274)",10/01/2018
5069,Casey's General Store #1705 / Lake M,A,101 N Lake St,Lake Mills,IA,50450,"101 N Lake St
Lake Mills, IA 50450
(43.419608, -93.532484)",10/01/2018
5071,Jeff's Market / Durant,A,408 6th Ave,Durant,IA,52747,"408 6th Ave
Durant, IA 52747
(41.600606, -90.911744)",10/01/2018
5072,Pep Stop,A,"901, E Washington St",Mount Pleasant,IA,52641,"901, E Washington St
Mount Pleasant, IA 52641
(40.964231, -91.541171)",10/01/2018
5073,"Williams Boulevard Service, Inc.",A,"2601, Williams Blvd SW",Cedar Rapids,IA,52404,"2601, Williams Blvd SW
Cedar Rapids, IA 52404
(41.964545, -91.706865)",10/01/2018
5074,New Pioneer Food Co-op  / Center Poi,I,3338 Center Point Rd NE,Cedar Rapids,IA,52402,"3338 Center Point Rd NE
Cedar Rapids, IA 52402
(42.012653, -91.664128)",10/01/2018
5075,Pronto Market  / New Sharon,A,"202, S Main St",New Sharon,IA,50207,"202, S Main St
New Sharon, IA 50207
(41.468516, -92.651525)",10/01/2018
5077,Wal-Mart 3150 / Council Bluffs,A,1800 N 16th St,Council Bluffs,IA,51501,"1800 N 16th St
Council Bluffs, IA 51501
(41.27737, -95.867459)",10/01/2018
5078,Casey's General Store #2096 / Counci,A,2301 S 24th St,Council Bluffs,IA,51501,"2301 S 24th St
Council Bluffs, IA 51501
(41.238763, -95.879335)",10/01/2018
5088,Kum & Go #768 / Hospers,I,107 IA HWY 60,Hospers,IA,51238,"107 IA HWY 60
Hospers, IA 51238",10/01/2018
5089,Mos Mini Mart,A,"614, E Erie St",Missouri Valley,IA,51555,"614, E Erie St
Missouri Valley, IA 51555
(41.556439, -95.88687)",10/01/2018
5091,Kum & Go #1436 / Muscatine,A,416 Cedar St,Muscatine,IA,52671,"416 Cedar St
Muscatine, IA 52671
(41.423543, -91.044615)",10/01/2018
5092,Kum & Go #2035 / West Des Moines,A,7265 Vista Dr,West Des Moines,IA,50265,"7265 Vista Dr
West Des Moines, IA 50265
(41.589057, -93.807839)",10/01/2018
5093,Cody Mart,I,1220 N Cody Rd,Le Claire,IA,52753,"1220 N Cody Rd
Le Claire, IA 52753",10/01/2018
5094,Casey's General Store #2778 / Cedar,A,"201, 8th Ave SE",Cedar Rapids,IA,52401,"201, 8th Ave SE
Cedar Rapids, IA 52401
(41.973003, -91.662348)",10/01/2018
5095,Carterlake Mini Mart,I,1001 Locust St,Carter Lake,IA,51510,"1001 Locust St
Carter Lake, IA 51510
(41.284951, -95.915947)",10/01/2018
5096,Walgreens #11710 / North Liberty,A,625 Pacha Parkway,North Liberty,IA,52317,"625 Pacha Parkway
North Liberty, IA 52317
(41.752793, -91.606273)",10/01/2018
5097,Fareway Stores #151 / Cedar Rapids,A,3717 1st Ave SE,Cedar Rapids,IA,52403,"3717 1st Ave SE
Cedar Rapids, IA 52403
(42.016901, -91.634507)",10/01/2018
5098,Best Food Mart 3  LLC,A,1621 University Ave,Des Moines,IA,50311,"1621 University Ave
Des Moines, IA 50311
(41.600477, -93.63996)",10/01/2018
5099,Casey's General Store #2164 / Ankeny,A,3505 N  Ankeny Blvd,Ankeny,IA,50023,"3505 N Ankeny Blvd
Ankeny, IA 50023
(41.760386, -93.600261)",10/01/2018
5100,Sam's Food,A,648 N  Marquette St,Davenport,IA,52802,"648 N Marquette St
Davenport, IA 52802
(41.526469, -90.590879)",10/01/2018
5101,New Star  /  Fletcher Ave,I,315 Fletcher Ave,Waterloo,IA,50701,"315 Fletcher Ave
Waterloo, IA 50701
(42.489119, -92.367142)",10/01/2018
5109,Casey's General Store #3404 / Carlis,A,1020 Gateway Dr,Carlisle,IA,50047,"1020 Gateway Dr
Carlisle, IA 50047
(41.51082, -93.515394)",10/01/2018
5112,The Bottle Shop,A,"315, S Main St",Inwood,IA,51240,"315, S Main St
Inwood, IA 51240
(43.307173, -96.43194)",10/01/2018
5114,Casey's General Store #2612 / Missou,A,"106, E  Erie St",Missouri Valley,IA,51555,"106, E Erie St
Missouri Valley, IA 51555
(41.556431, -95.894321)",10/01/2018
5115,Pronto Market / Manly,I,"204, E South St",Manly,IA,50456,"204, E South St
Manly, IA 50456
(43.284017, -93.200966)",10/01/2018
5116,New Star Mart  /  Newton,A,"702, 1st Ave E",Newton,IA,50702,"702, 1st Ave E
Newton, IA 50702
(41.69943, -93.045515)",10/01/2018
5117,Food & Gas Mart  /  Marshalltown,A,"613, N 3rd Ave",Marshalltown,IA,50158,"613, N 3rd Ave
Marshalltown, IA 50158
(42.057471, -92.9081)",10/01/2018
5118,Kwik Stop #82  /  Peosta,A,"185, Peosta St",Peosta,IA,52068,"185, Peosta St
Peosta, IA 52068
(42.442888, -90.850388)",10/01/2018
5119,Corwith Farm Service,I,205 NW Elm St,Corwith,IA,50430,"205 NW Elm St
Corwith, IA 50430
(42.99274, -93.957384)",10/01/2018
5120,Casey's General Store #3442 / Maplet,A,"401, S  4th  St",Mapleton,IA,51034,"401, S 4th St
Mapleton, IA 51034
(42.161847, -95.793241)",10/01/2018
5121,Liquor Beer & Tobacco Outlet  / Char,I,"1908, Clark St",Charles City,IA,50616,"1908, Clark St
Charles City, IA 50616
(43.059134, -92.661881)",10/01/2018
5123,Cash Saver  /  Clive,I,15500 W  HICKMAN RD,Clive,IA,50325,"15500 W HICKMAN RD
Clive, IA 50325
(41.614713, -93.831913)",10/01/2018
5124,Price Chopper  /  Johnston,A,5440 NW  86th St,Johnston,IA,50131,"5440 NW 86th St
Johnston, IA 50131
(41.659057, -93.736517)",10/01/2018
5125,Cash Saver  /  E Euclid Ave,A,1320 E  Euclid Ave,Des Moines,IA,50316,"1320 E Euclid Ave
Des Moines, IA 50316
(41.627778, -93.602851)",10/01/2018
5126,Price Chopper  /  Merle Hay,A,4343 Merle Hay Rd,Des Moines,IA,50310,"4343 Merle Hay Rd
Des Moines, IA 50310
(41.637408, -93.697647)",10/01/2018
5076,Cubby's Sioux City,A,4200 S York St,Sioux City,IA,51106,"4200 S York St
Sioux City, IA 51106
(42.434257, -96.371973)",10/01/2018
5110,Ramsey's Market Liquor,A,"200, N Walnut St",Lenox,IA,50851,"200, N Walnut St
Lenox, IA 50851
(40.882645, -94.560455)",10/01/2018
5111,Creekside Market,A,2601 Hwy 6 East,Iowa City,IA,52240,"2601 Hwy 6 East
Iowa City, IA 52240
(41.633009, -91.493643)",10/01/2018
5127,Price Chopper  /  Ingersoll,A,3425 Ingersoll Ave,Des Moines,IA,50312,"3425 Ingersoll Ave
Des Moines, IA 50312
(41.586313, -93.663337)",10/01/2018
5128,Price Chopper  /  Beaver,A,1819 Beaver Ave,Des Moines,IA,50310,"1819 Beaver Ave
Des Moines, IA 50310
(41.610525, -93.672695)",10/01/2018
5129,Cash Saver  /  Fleur,A,4121 Fleur Dr,Des Moines,IA,50321,"4121 Fleur Dr
Des Moines, IA 50321
(41.546838, -93.64492)",10/01/2018
5130,Great River Brewery,A,"332, E  2nd St",Davenport,IA,52801,"332, E 2nd St
Davenport, IA 52801
(41.521304, -90.569973)",10/01/2018
5131,Oasis,A,"1401, Buchanan St",Des Moines,IA,50316,"1401, Buchanan St
Des Moines, IA 50316
(41.59878, -93.599362)",10/01/2018
5132,Phillips 66,I,1516 SE  1st  St,Des Moines,IA,50315,"1516 SE 1st St
Des Moines, IA 50315
(41.575929, -93.613469)",10/01/2018
5135,Fareway Stores #155 / Huxley,A,911 Hwy 69,Huxley,IA,50124,"911 Hwy 69
Huxley, IA 50124
(41.902012, -93.60822)",10/01/2018
5137,Shop N Save  /  NW 2nd  DSM,I,"4685, NW  2nd St",Des Moines,IA,50313,"4685, NW 2nd St
Des Moines, IA 50313
(41.645864, -93.619903)",10/01/2018
5138,Kellogg Country Store,A,"103, Blair St",Kellogg,IA,50135,"103, Blair St
Kellogg, IA 50135
(41.7144, -92.903113)",10/01/2018
5139,Ali's Corner #2,I,200 BROADWAY ST,Waterloo,IA,50703,"200 BROADWAY ST
Waterloo, IA 50703
(42.507754, -92.344785)",10/01/2018
5140,A to Z Liquor,A,"114, S  2nd  St",Cherokee,IA,51012,"114, S 2nd St
Cherokee, IA 51012
(42.749013, -95.55132)",10/01/2018
5141,Casey's General Store #3418 / Gowrie,A,"1131, Market St",Gowrie,IA,50543,"1131, Market St
Gowrie, IA 50543
(42.28056, -94.290485)",10/01/2018
5142,Smokin' Joe's #13 Tobacco and Liquor Outlet,A,2315 Mt Vernon Rd SE,Cedar Rapids,IA,52303,"2315 Mt Vernon Rd SE
Cedar Rapids, IA 52303",10/01/2018
5144,Sam's Club 6979 / Ankeny,A,4625 SE Delaware Ave,Ankeny,IA,50021,"4625 SE Delaware Ave
Ankeny, IA 50021
(41.691, -93.581273)",10/01/2018
5145,South Side Food Mart,A,1101 Army Post Rd,Des Moines,IA,50315,"1101 Army Post Rd
Des Moines, IA 50315
(41.526511, -93.628783)",10/01/2018
5136,Urban Liquor,I,6401 Douglas Ave,Des Moines,IA,50322,"6401 Douglas Ave
Des Moines, IA 50322
(41.629411, -93.705732)",10/01/2018
5146,Fareway Stores #153  /  W Des Moines,A,329 Grand Ave,West Des Moines,IA,50265,"329 Grand Ave
West Des Moines, IA 50265
(41.58269, -93.70689)",10/01/2018
5147,Victor's Market,A,1001 3rd  St,Victor,IA,52347,"1001 3rd St
Victor, IA 52347
(41.730666, -92.301206)",10/01/2018
5148,Main St Market  /  Holy Cross,A,"882, Main St",Holy Cross,IA,52053,"882, Main St
Holy Cross, IA 52053
(42.600941, -90.995943)",10/01/2018
5149,B S Mini Mart Inc,A,"1900, Summer St",Burlington,IA,52601,"1900, Summer St
Burlington, IA 52601
(40.789013, -91.116076)",10/01/2018
5150,Casey's General Store #2815  /  Vict,A,"901, 3rd  St",Victor,IA,52347,"901, 3rd St
Victor, IA 52347
(41.73067, -92.30035)",10/01/2018
5152,Texas Street Market,I,4335 TEXAS ST,Waterloo,IA,50702,"4335 TEXAS ST
Waterloo, IA 50702
(42.453042, -92.306998)",10/01/2018
5153,Oak Street Station LLC,A,2403 Us Hwy 18,Inwood,IA,51240,"2403 Us Hwy 18
Inwood, IA 51240",10/01/2018
5154,Lake Park Foods,A,"201, Market St",Lake Park,IA,51347,"201, Market St
Lake Park, IA 51347
(43.454741, -95.321385)",10/01/2018
5155,New Star  /  Ansborough Ave,A,"1459, Ansborough Ave",Waterloo,IA,50701,"1459, Ansborough Ave
Waterloo, IA 50701
(42.493091, -92.376863)",10/01/2018
5156,Casey's General Store #1020  / Le Cl,A,"210, Jones St",Le Claire,IA,52753,"210, Jones St
Le Claire, IA 52753
(41.59863, -90.358124)",10/01/2018
5159,Kimmes Rockwell City Country Store #,A,"730, High St",Rockwell City,IA,50579,"730, High St
Rockwell City, IA 50579
(42.39872, -94.638843)",10/01/2018
5160,Kum & Go #37  /  Ottumwa,I,2508 N COURT ST,Ottumwa,IA,52501,"2508 N COURT ST
Ottumwa, IA 52501
(41.051858, -92.409169)",10/01/2018
5161,Ameristar Casino Council Bluffs Gift,A,"2200, River Road, Gift Shop",Council Bluffs,IA,51501,"2200, River Road, Gift Shop
Council Bluffs, IA 51501
(41.242291, -95.909384)",10/01/2018
5162,Urbandale Liquor,A,"6401, Douglas Ave",Urbandale,IA,50322,"6401, Douglas Ave
Urbandale, IA 50322
(41.629411, -93.705732)",10/01/2018
5163,Gasland Express  /  Mt Pleasant,A,"309, W  Washington St",Mount Pleasant,IA,52641,"309, W Washington St
Mount Pleasant, IA 52641
(40.965832, -91.557126)",10/01/2018
5169,AV Superstop,I,5120 NE 14th Street,Des Moines,IA,50313,"5120 NE 14th Street
Des Moines, IA 50313
(41.653137, -93.60054)",10/01/2018
5170,Casey's General Store #1414  / State,A,911 3rd  Ave SW,State Center,IA,50247,"911 3rd Ave SW
State Center, IA 50247
(42.009066, -93.165186)",10/01/2018
5171,Gary's Liquor & Wine LTD,A,"110, E Jefferson St",Delaware,IA,52036,"110, E Jefferson St
Delaware, IA 52036
(42.473764, -91.344117)",10/01/2018
5172,Uptown Liquor & Tobacco,I,2000 Willey Blvd SW,Cedar Rapids,IA,52404,"2000 Willey Blvd SW
Cedar Rapids, IA 52404
(41.959614, -91.725777)",10/01/2018
5173,Audubon Food Land,A,104 Market St,Audubon,IA,50025,"104 Market St
Audubon, IA 50025
(41.723057, -94.93625)",10/01/2018
5174,Jim's Food   /  Sullivan Ave,A,"437, Sullivan Ave",Waterloo,IA,50701,"437, Sullivan Ave
Waterloo, IA 50701
(42.487326, -92.355915)",10/01/2018
5175,Kwik Stop Delhi,A,"502, 3rd  St",Delhi,IA,52223,"502, 3rd St
Delhi, IA 52223
(42.430058, -91.330807)",10/01/2018
5133,Don's Food Center,A,"102, Albany Ave NE",Orange City,IA,51041,"102, Albany Ave NE
Orange City, IA 51041
(43.00638, -96.056723)",10/01/2018
5134,Prime Mart #6  /  Charles City,I,"609, S Main St",Charles City,IA,50616,"609, S Main St
Charles City, IA 50616
(43.061014, -92.682538)",10/01/2018
5164,Bucky's Express #22 / Council Bluffs,A,3434 Nebraska Ave,Council Bluffs,IA,51501,"3434 Nebraska Ave
Council Bluffs, IA 51501
(41.244643, -95.900444)",10/01/2018
5165,Kari Out Wine & Spirits LLC,I,"107, N  Mill St",Lake Mills,IA,50450,"107, N Mill St
Lake Mills, IA 50450
(43.419668, -93.535032)",10/01/2018
5166,East Side Liquor and Groceries,I,1116 E Nevada St,Marshalltown,IA,50158,"1116 E Nevada St
Marshalltown, IA 50158
(42.044345, -92.893113)",10/01/2018
5167,New Star Liquor & Tobacco  / Ft Dodg,A,1724 5th  Ave S,Fort Dodge,IA,50501,"1724 5th Ave S
Fort Dodge, IA 50501
(42.501131, -94.173816)",10/01/2018
5176,Smokin' Joe's #15 Tobacco and Liquor Outlet,A,455 Edgewood Rd NW,Cedar Rapids,IA,52405,"455 Edgewood Rd NW
Cedar Rapids, IA 52405
(41.97805, -91.715903)",10/01/2018
5177,Casey's General Store #3204 / Minden,A,33280 335th St,Minden,IA,51553,"33280 335th St
Minden, IA 51553
(41.496153, -95.546176)",10/01/2018
5178,New York Dollar Stores,I,"320, N Calhoun St",West Liberty,IA,52776,"320, N Calhoun St
West Liberty, IA 52776
(41.570709, -91.263404)",10/01/2018
5179,Baxter Family Market,A,"103, N  Main St",Baxter,IA,50028,"103, N Main St
Baxter, IA 50028
(41.826715, -93.151465)",10/01/2018
5180,Oelwein Mart,I,"801, E  Charles  St",Oelwein,IA,50662,"801, E Charles St
Oelwein, IA 50662
(42.678786, -91.902413)",10/01/2018
5181,Casey's General Store #3434  /  Denv,A,"1101, Jefferson St",Denver,IA,50622,"1101, Jefferson St
Denver, IA 50622
(42.661531, -92.336974)",10/01/2018
5182,Kwik Shop #595  /  W Broadway,A,1749 W Broadway,Council Bluffs,IA,51501,"1749 W Broadway
Council Bluffs, IA 51501
(41.261858, -95.870133)",10/01/2018
5183,Casey's General Store #77 / Cascade,A,717 1st  Ave,Cascade,IA,52033,"717 1st Ave
Cascade, IA 52033",10/01/2018
